trip_id,arrival_time,departure_time,stop_id,stop_sequence
L252005_B_47,17:37:02,17:37:02,ZAAMOUCHE,2
L252005_F_48,17:45:00,17:45:00,ZAAMOUCHE,1
L252005_F_48,17:52:02,17:52:02,ZIGHOYD_YOUCEF,2
L252005_B_48,17:45:00,17:45:00,ZIGHOYD_YOUCEF,1
L252005_B_48,17:52:02,17:52:02,ZAAMOUCHE,2
L252005_F_49,18:00:00,18:00:00,ZAAMOUCHE,1
L252005_F_49,18:07:02,18:07:02,ZIGHOYD_YOUCEF,2
L252005_B_49,18:00:00,18:00:00,ZIGHOYD_YOUCEF,1
L252005_B_49,18:07:02,18:07:02,ZAAMOUCHE,2
L252005_F_50,18:15:00,18:15:00,ZAAMOUCHE,1
L252005_F_50,18:22:02,18:22:02,ZIGHOYD_YOUCEF,2
L252005_B_50,18:15:00,18:15:00,ZIGHOYD_YOUCEF,1
L252005_B_50,18:22:02,18:22:02,ZAAMOUCHE,2
L252005_F_51,18:30:00,18:30:00,ZAAMOUCHE,1
L252005_F_51,18:37:02,18:37:02,ZIGHOYD_YOUCEF,2
L252005_B_51,18:30:00,18:30:00,ZIGHOYD_YOUCEF,1
L252005_B_51,18:37:02,18:37:02,ZAAMOUCHE,2
L252005_F_52,18:45:00,18:45:00,ZAAMOUCHE,1
L252005_F_52,18:52:02,18:52:02,ZIGHOYD_YOUCEF,2
L252005_B_52,18:45:00,18:45:00,ZIGHOYD_YOUCEF,1
L252005_B_52,18:52:02,18:52:02,ZAAMOUCHE,2
L252005_F_53,19:00:00,19:00:00,ZAAMOUCHE,1
L252005_F_53,19:07:02,19:07:02,ZIGHOYD_YOUCEF,2
L252005_B_53,19:00:00,19:00:00,ZIGHOYD_YOUCEF,1
L252005_B_53,19:07:02,19:07:02,ZAAMOUCHE,2
L252005_F_54,19:15:00,19:15:00,ZAAMOUCHE,1
L252005_F_54,19:22:02,19:22:02,ZIGHOYD_YOUCEF,2
L252005_B_54,19:15:00,19:15:00,ZIGHOYD_YOUCEF,1
L252005_B_54,19:22:02,19:22:02,ZAAMOUCHE,2
L252005_F_55,19:30:00,19:30:00,ZAAMOUCHE,1
L252005_F_55,19:37:02,19:37:02,ZIGHOYD_YOUCEF,2
L252005_B_55,19:30:00,19:30:00,ZIGHOYD_YOUCEF,1
L252005_B_55,19:37:02,19:37:02,ZAAMOUCHE,2
L252005_F_56,19:45:00,19:45:00,ZAAMOUCHE,1
L252005_F_56,19:52:02,19:52:02,ZIGHOYD_YOUCEF,2
L252005_B_56,19:45:00,19:45:00,ZIGHOYD_YOUCEF,1
L252005_B_56,19:52:02,19:52:02,ZAAMOUCHE,2
L252006_F_1,06:00:00,06:00:00,CONSTANTINE,1
L252006_F_1,07:05:52,07:05:52,AIN_ABID,2
L252006_B_1,06:00:00,06:00:00,AIN_ABID,1
L252006_B_1,07:05:52,07:05:52,CONSTANTINE,2
L252006_F_2,06:15:00,06:15:00,CONSTANTINE,1
L252006_F_2,07:20:52,07:20:52,AIN_ABID,2
L252006_B_2,06:15:00,06:15:00,AIN_ABID,1
L252006_B_2,07:20:52,07:20:52,CONSTANTINE,2
L252006_F_3,06:30:00,06:30:00,CONSTANTINE,1
L252006_F_3,07:35:52,07:35:52,AIN_ABID,2
L252006_B_3,06:30:00,06:30:00,AIN_ABID,1
L252006_B_3,07:35:52,07:35:52,CONSTANTINE,2
L252006_F_4,06:45:00,06:45:00,CONSTANTINE,1
L252006_F_4,07:50:52,07:50:52,AIN_ABID,2
L252006_B_4,06:45:00,06:45:00,AIN_ABID,1
L252006_B_4,07:50:52,07:50:52,CONSTANTINE,2
L252006_F_5,07:00:00,07:00:00,CONSTANTINE,1
L252006_F_5,08:05:52,08:05:52,AIN_ABID,2
L252006_B_5,07:00:00,07:00:00,AIN_ABID,1
L252006_B_5,08:05:52,08:05:52,CONSTANTINE,2
L252006_F_6,07:15:00,07:15:00,CONSTANTINE,1
L252006_F_6,08:20:52,08:20:52,AIN_ABID,2
L252006_B_6,07:15:00,07:15:00,AIN_ABID,1
L252006_B_6,08:20:52,08:20:52,CONSTANTINE,2
L252006_F_7,07:30:00,07:30:00,CONSTANTINE,1
L252006_F_7,08:35:52,08:35:52,AIN_ABID,2
L252006_B_7,07:30:00,07:30:00,AIN_ABID,1
L252006_B_7,08:35:52,08:35:52,CONSTANTINE,2
L252006_F_8,07:45:00,07:45:00,CONSTANTINE,1
L252006_F_8,08:50:52,08:50:52,AIN_ABID,2
L252006_B_8,07:45:00,07:45:00,AIN_ABID,1
L252006_B_8,08:50:52,08:50:52,CONSTANTINE,2
L252006_F_9,08:00:00,08:00:00,CONSTANTINE,1
L252006_F_9,09:05:52,09:05:52,AIN_ABID,2
L252006_B_9,08:00:00,08:00:00,AIN_ABID,1
L252006_B_9,09:05:52,09:05:52,CONSTANTINE,2
L252006_F_10,08:15:00,08:15:00,CONSTANTINE,1
L252006_F_10,09:20:52,09:20:52,AIN_ABID,2
L252006_B_10,08:15:00,08:15:00,AIN_ABID,1
L252006_B_10,09:20:52,09:20:52,CONSTANTINE,2
L252006_F_11,08:30:00,08:30:00,CONSTANTINE,1
L252006_F_11,09:35:52,09:35:52,AIN_ABID,2
L252006_B_11,08:30:00,08:30:00,AIN_ABID,1
L252006_B_11,09:35:52,09:35:52,CONSTANTINE,2
L252006_F_12,08:45:00,08:45:00,CONSTANTINE,1
L252006_F_12,09:50:52,09:50:52,AIN_ABID,2
L252006_B_12,08:45:00,08:45:00,AIN_ABID,1
L252006_B_12,09:50:52,09:50:52,CONSTANTINE,2
L252006_F_13,09:00:00,09:00:00,CONSTANTINE,1
L252006_F_13,10:05:52,10:05:52,AIN_ABID,2
L252006_B_13,09:00:00,09:00:00,AIN_ABID,1
L252006_B_13,10:05:52,10:05:52,CONSTANTINE,2
L252006_F_14,09:15:00,09:15:00,CONSTANTINE,1
L252006_F_14,10:20:52,10:20:52,AIN_ABID,2
L252006_B_14,09:15:00,09:15:00,AIN_ABID,1
L252006_B_14,10:20:52,10:20:52,CONSTANTINE,2
L252006_F_15,09:30:00,09:30:00,CONSTANTINE,1
L252006_F_15,10:35:52,10:35:52,AIN_ABID,2
L252006_B_15,09:30:00,09:30:00,AIN_ABID,1
L252006_B_15,10:35:52,10:35:52,CONSTANTINE,2
L252006_F_16,09:45:00,09:45:00,CONSTANTINE,1
L252006_F_16,10:50:52,10:50:52,AIN_ABID,2
L252006_B_16,09:45:00,09:45:00,AIN_ABID,1
L252006_B_16,10:50:52,10:50:52,CONSTANTINE,2
L252006_F_17,10:00:00,10:00:00,CONSTANTINE,1
L252006_F_17,11:05:52,11:05:52,AIN_ABID,2
L252006_B_17,10:00:00,10:00:00,AIN_ABID,1
L252006_B_17,11:05:52,11:05:52,CONSTANTINE,2
L252006_F_18,10:15:00,10:15:00,CONSTANTINE,1
L252006_F_18,11:20:52,11:20:52,AIN_ABID,2
L252006_B_18,10:15:00,10:15:00,AIN_ABID,1
L252006_B_18,11:20:52,11:20:52,CONSTANTINE,2
L252006_F_19,10:30:00,10:30:00,CONSTANTINE,1
L252006_F_19,11:35:52,11:35:52,AIN_ABID,2
L252006_B_19,10:30:00,10:30:00,AIN_ABID,1
L252006_B_19,11:35:52,11:35:52,CONSTANTINE,2
L252006_F_20,10:45:00,10:45:00,CONSTANTINE,1
L252006_F_20,11:50:52,11:50:52,AIN_ABID,2
L252006_B_20,10:45:00,10:45:00,AIN_ABID,1
L252006_B_20,11:50:52,11:50:52,CONSTANTINE,2
L252006_F_21,11:00:00,11:00:00,CONSTANTINE,1
L252006_F_21,12:05:52,12:05:52,AIN_ABID,2
L252006_B_21,11:00:00,11:00:00,AIN_ABID,1
L252006_B_21,12:05:52,12:05:52,CONSTANTINE,2
L252006_F_22,11:15:00,11:15:00,CONSTANTINE,1
L252006_F_22,12:20:52,12:20:52,AIN_ABID,2
L252006_B_22,11:15:00,11:15:00,AIN_ABID,1
L252006_B_22,12:20:52,12:20:52,CONSTANTINE,2
L252006_F_23,11:30:00,11:30:00,CONSTANTINE,1
L252006_F_23,12:35:52,12:35:52,AIN_ABID,2
L252006_B_23,11:30:00,11:30:00,AIN_ABID,1
L252006_B_23,12:35:52,12:35:52,CONSTANTINE,2
L252006_F_24,11:45:00,11:45:00,CONSTANTINE,1
L252006_F_24,12:50:52,12:50:52,AIN_ABID,2
L252006_B_24,11:45:00,11:45:00,AIN_ABID,1
L252006_B_24,12:50:52,12:50:52,CONSTANTINE,2
L252006_F_25,12:00:00,12:00:00,CONSTANTINE,1
L252006_F_25,13:05:52,13:05:52,AIN_ABID,2
L252006_B_25,12:00:00,12:00:00,AIN_ABID,1
L252006_B_25,13:05:52,13:05:52,CONSTANTINE,2
L252006_F_26,12:15:00,12:15:00,CONSTANTINE,1
L252006_F_26,13:20:52,13:20:52,AIN_ABID,2
L252006_B_26,12:15:00,12:15:00,AIN_ABID,1
L252006_B_26,13:20:52,13:20:52,CONSTANTINE,2
L252006_F_27,12:30:00,12:30:00,CONSTANTINE,1
L252006_F_27,13:35:52,13:35:52,AIN_ABID,2
L252006_B_27,12:30:00,12:30:00,AIN_ABID,1
L252006_B_27,13:35:52,13:35:52,CONSTANTINE,2
L252006_F_28,12:45:00,12:45:00,CONSTANTINE,1
L252006_F_28,13:50:52,13:50:52,AIN_ABID,2
L252006_B_28,12:45:00,12:45:00,AIN_ABID,1
L252006_B_28,13:50:52,13:50:52,CONSTANTINE,2
L252006_F_29,13:00:00,13:00:00,CONSTANTINE,1
L252006_F_29,14:05:52,14:05:52,AIN_ABID,2
L252006_B_29,13:00:00,13:00:00,AIN_ABID,1
L252006_B_29,14:05:52,14:05:52,CONSTANTINE,2
L252006_F_30,13:15:00,13:15:00,CONSTANTINE,1
L252006_F_30,14:20:52,14:20:52,AIN_ABID,2
L252006_B_30,13:15:00,13:15:00,AIN_ABID,1
L252006_B_30,14:20:52,14:20:52,CONSTANTINE,2
L252006_F_31,13:30:00,13:30:00,CONSTANTINE,1
L252006_F_31,14:35:52,14:35:52,AIN_ABID,2
L252006_B_31,13:30:00,13:30:00,AIN_ABID,1
L252006_B_31,14:35:52,14:35:52,CONSTANTINE,2
L252006_F_32,13:45:00,13:45:00,CONSTANTINE,1
L252006_F_32,14:50:52,14:50:52,AIN_ABID,2
L252006_B_32,13:45:00,13:45:00,AIN_ABID,1
L252006_B_32,14:50:52,14:50:52,CONSTANTINE,2
L252006_F_33,14:00:00,14:00:00,CONSTANTINE,1
L252006_F_33,15:05:52,15:05:52,AIN_ABID,2
L252006_B_33,14:00:00,14:00:00,AIN_ABID,1
L252006_B_33,15:05:52,15:05:52,CONSTANTINE,2
L252006_F_34,14:15:00,14:15:00,CONSTANTINE,1
L252006_F_34,15:20:52,15:20:52,AIN_ABID,2
L252006_B_34,14:15:00,14:15:00,AIN_ABID,1
L252006_B_34,15:20:52,15:20:52,CONSTANTINE,2
L252006_F_35,14:30:00,14:30:00,CONSTANTINE,1
L252006_F_35,15:35:52,15:35:52,AIN_ABID,2
L252006_B_35,14:30:00,14:30:00,AIN_ABID,1
L252006_B_35,15:35:52,15:35:52,CONSTANTINE,2
L252006_F_36,14:45:00,14:45:00,CONSTANTINE,1
L252006_F_36,15:50:52,15:50:52,AIN_ABID,2
L252006_B_36,14:45:00,14:45:00,AIN_ABID,1
L252006_B_36,15:50:52,15:50:52,CONSTANTINE,2
L252006_F_37,15:00:00,15:00:00,CONSTANTINE,1
L252006_F_37,16:05:52,16:05:52,AIN_ABID,2
L252006_B_37,15:00:00,15:00:00,AIN_ABID,1
L252006_B_37,16:05:52,16:05:52,CONSTANTINE,2
L252006_F_38,15:15:00,15:15:00,CONSTANTINE,1
L252006_F_38,16:20:52,16:20:52,AIN_ABID,2
L252006_B_38,15:15:00,15:15:00,AIN_ABID,1
L252006_B_38,16:20:52,16:20:52,CONSTANTINE,2
L252006_F_39,15:30:00,15:30:00,CONSTANTINE,1
L252006_F_39,16:35:52,16:35:52,AIN_ABID,2
L252006_B_39,15:30:00,15:30:00,AIN_ABID,1
L252006_B_39,16:35:52,16:35:52,CONSTANTINE,2
L252006_F_40,15:45:00,15:45:00,CONSTANTINE,1
L252006_F_40,16:50:52,16:50:52,AIN_ABID,2
L252006_B_40,15:45:00,15:45:00,AIN_ABID,1
L252006_B_40,16:50:52,16:50:52,CONSTANTINE,2
L252006_F_41,16:00:00,16:00:00,CONSTANTINE,1
L252006_F_41,17:05:52,17:05:52,AIN_ABID,2
L252006_B_41,16:00:00,16:00:00,AIN_ABID,1
L252006_B_41,17:05:52,17:05:52,CONSTANTINE,2
L252006_F_42,16:15:00,16:15:00,CONSTANTINE,1
L252006_F_42,17:20:52,17:20:52,AIN_ABID,2
L252006_B_42,16:15:00,16:15:00,AIN_ABID,1
L252006_B_42,17:20:52,17:20:52,CONSTANTINE,2
L252006_F_43,16:30:00,16:30:00,CONSTANTINE,1
L252006_F_43,17:35:52,17:35:52,AIN_ABID,2
L252006_B_43,16:30:00,16:30:00,AIN_ABID,1
L252006_B_43,17:35:52,17:35:52,CONSTANTINE,2
L252006_F_44,16:45:00,16:45:00,CONSTANTINE,1
L252006_F_44,17:50:52,17:50:52,AIN_ABID,2
L252006_B_44,16:45:00,16:45:00,AIN_ABID,1
L252006_B_44,17:50:52,17:50:52,CONSTANTINE,2
L252006_F_45,17:00:00,17:00:00,CONSTANTINE,1
L252006_F_45,18:05:52,18:05:52,AIN_ABID,2
L252006_B_45,17:00:00,17:00:00,AIN_ABID,1
L252006_B_45,18:05:52,18:05:52,CONSTANTINE,2
L252006_F_46,17:15:00,17:15:00,CONSTANTINE,1
L252006_F_46,18:20:52,18:20:52,AIN_ABID,2
L252006_B_46,17:15:00,17:15:00,AIN_ABID,1
L252006_B_46,18:20:52,18:20:52,CONSTANTINE,2
L252006_F_47,17:30:00,17:30:00,CONSTANTINE,1
L252006_F_47,18:35:52,18:35:52,AIN_ABID,2
L252006_B_47,17:30:00,17:30:00,AIN_ABID,1
L252006_B_47,18:35:52,18:35:52,CONSTANTINE,2
L252006_F_48,17:45:00,17:45:00,CONSTANTINE,1
L252006_F_48,18:50:52,18:50:52,AIN_ABID,2
L252006_B_48,17:45:00,17:45:00,AIN_ABID,1
L252006_B_48,18:50:52,18:50:52,CONSTANTINE,2
L252006_F_49,18:00:00,18:00:00,CONSTANTINE,1
L252006_F_49,19:05:52,19:05:52,AIN_ABID,2
L252006_B_49,18:00:00,18:00:00,AIN_ABID,1
L252006_B_49,19:05:52,19:05:52,CONSTANTINE,2
L252006_F_50,18:15:00,18:15:00,CONSTANTINE,1
L252006_F_50,19:20:52,19:20:52,AIN_ABID,2
L252006_B_50,18:15:00,18:15:00,AIN_ABID,1
L252006_B_50,19:20:52,19:20:52,CONSTANTINE,2
L252006_F_51,18:30:00,18:30:00,CONSTANTINE,1
L252006_F_51,19:35:52,19:35:52,AIN_ABID,2
L252006_B_51,18:30:00,18:30:00,AIN_ABID,1
L252006_B_51,19:35:52,19:35:52,CONSTANTINE,2
L252006_F_52,18:45:00,18:45:00,CONSTANTINE,1
L252006_F_52,19:50:52,19:50:52,AIN_ABID,2
L252006_B_52,18:45:00,18:45:00,AIN_ABID,1
L252006_B_52,19:50:52,19:50:52,CONSTANTINE,2
L252006_F_53,19:00:00,19:00:00,CONSTANTINE,1
L252006_F_53,20:05:52,20:05:52,AIN_ABID,2
L252006_B_53,19:00:00,19:00:00,AIN_ABID,1
L252006_B_53,20:05:52,20:05:52,CONSTANTINE,2
L252006_F_54,19:15:00,19:15:00,CONSTANTINE,1
L252006_F_54,20:20:52,20:20:52,AIN_ABID,2
L252006_B_54,19:15:00,19:15:00,AIN_ABID,1
L252006_B_54,20:20:52,20:20:52,CONSTANTINE,2
L252006_F_55,19:30:00,19:30:00,CONSTANTINE,1
L252006_F_55,20:35:52,20:35:52,AIN_ABID,2
L252006_B_55,19:30:00,19:30:00,AIN_ABID,1
L252006_B_55,20:35:52,20:35:52,CONSTANTINE,2
L252006_F_56,19:45:00,19:45:00,CONSTANTINE,1
L252006_F_56,20:50:52,20:50:52,AIN_ABID,2
L252006_B_56,19:45:00,19:45:00,AIN_ABID,1
L252006_B_56,20:50:52,20:50:52,CONSTANTINE,2
L252009_F_1,06:00:00,06:00:00,GARE_ROUTIER_EST,1
L252009_F_1,06:22:12,06:22:12,IBN_ZIAD,2
L252009_B_1,06:00:00,06:00:00,IBN_ZIAD,1
L252009_B_1,06:22:12,06:22:12,GARE_ROUTIER_EST,2
L252009_F_2,06:15:00,06:15:00,GARE_ROUTIER_EST,1
L252009_F_2,06:37:12,06:37:12,IBN_ZIAD,2
L252009_B_2,06:15:00,06:15:00,IBN_ZIAD,1
L252009_B_2,06:37:12,06:37:12,GARE_ROUTIER_EST,2
L252009_F_3,06:30:00,06:30:00,GARE_ROUTIER_EST,1
L252009_F_3,06:52:12,06:52:12,IBN_ZIAD,2
L252009_B_3,06:30:00,06:30:00,IBN_ZIAD,1
L252009_B_3,06:52:12,06:52:12,GARE_ROUTIER_EST,2
L252009_F_4,06:45:00,06:45:00,GARE_ROUTIER_EST,1
L252009_F_4,07:07:12,07:07:12,IBN_ZIAD,2
L252009_B_4,06:45:00,06:45:00,IBN_ZIAD,1
L252009_B_4,07:07:12,07:07:12,GARE_ROUTIER_EST,2
L252009_F_5,07:00:00,07:00:00,GARE_ROUTIER_EST,1
L252009_F_5,07:22:12,07:22:12,IBN_ZIAD,2
L252009_B_5,07:00:00,07:00:00,IBN_ZIAD,1
L252009_B_5,07:22:12,07:22:12,GARE_ROUTIER_EST,2
L252009_F_6,07:15:00,07:15:00,GARE_ROUTIER_EST,1
L252009_F_6,07:37:12,07:37:12,IBN_ZIAD,2
L252009_B_6,07:15:00,07:15:00,IBN_ZIAD,1
L252009_B_6,07:37:12,07:37:12,GARE_ROUTIER_EST,2
L252009_F_7,07:30:00,07:30:00,GARE_ROUTIER_EST,1
L252009_F_7,07:52:12,07:52:12,IBN_ZIAD,2
L252009_B_7,07:30:00,07:30:00,IBN_ZIAD,1
L252009_B_7,07:52:12,07:52:12,GARE_ROUTIER_EST,2
L252009_F_8,07:45:00,07:45:00,GARE_ROUTIER_EST,1
L252009_F_8,08:07:12,08:07:12,IBN_ZIAD,2
L252009_B_8,07:45:00,07:45:00,IBN_ZIAD,1
L252009_B_8,08:07:12,08:07:12,GARE_ROUTIER_EST,2
L252009_F_9,08:00:00,08:00:00,GARE_ROUTIER_EST,1
L252009_F_9,08:22:12,08:22:12,IBN_ZIAD,2
L252009_B_9,08:00:00,08:00:00,IBN_ZIAD,1
L252009_B_9,08:22:12,08:22:12,GARE_ROUTIER_EST,2
L252009_F_10,08:15:00,08:15:00,GARE_ROUTIER_EST,1
L252009_F_10,08:37:12,08:37:12,IBN_ZIAD,2
L252009_B_10,08:15:00,08:15:00,IBN_ZIAD,1
L252009_B_10,08:37:12,08:37:12,GARE_ROUTIER_EST,2
L252009_F_11,08:30:00,08:30:00,GARE_ROUTIER_EST,1
L252009_F_11,08:52:12,08:52:12,IBN_ZIAD,2
L252009_B_11,08:30:00,08:30:00,IBN_ZIAD,1
L252009_B_11,08:52:12,08:52:12,GARE_ROUTIER_EST,2
L252009_F_12,08:45:00,08:45:00,GARE_ROUTIER_EST,1
L252009_F_12,09:07:12,09:07:12,IBN_ZIAD,2
L252009_B_12,08:45:00,08:45:00,IBN_ZIAD,1
L252009_B_12,09:07:12,09:07:12,GARE_ROUTIER_EST,2
L252009_F_13,09:00:00,09:00:00,GARE_ROUTIER_EST,1
L252009_F_13,09:22:12,09:22:12,IBN_ZIAD,2
L252009_B_13,09:00:00,09:00:00,IBN_ZIAD,1
L252009_B_13,09:22:12,09:22:12,GARE_ROUTIER_EST,2
L252009_F_14,09:15:00,09:15:00,GARE_ROUTIER_EST,1
L252009_F_14,09:37:12,09:37:12,IBN_ZIAD,2
L252009_B_14,09:15:00,09:15:00,IBN_ZIAD,1
L252009_B_14,09:37:12,09:37:12,GARE_ROUTIER_EST,2
L252009_F_15,09:30:00,09:30:00,GARE_ROUTIER_EST,1
L252009_F_15,09:52:12,09:52:12,IBN_ZIAD,2
L252009_B_15,09:30:00,09:30:00,IBN_ZIAD,1
L252009_B_15,09:52:12,09:52:12,GARE_ROUTIER_EST,2
L252009_F_16,09:45:00,09:45:00,GARE_ROUTIER_EST,1
L252009_F_16,10:07:12,10:07:12,IBN_ZIAD,2
L252009_B_16,09:45:00,09:45:00,IBN_ZIAD,1
L252009_B_16,10:07:12,10:07:12,GARE_ROUTIER_EST,2
L252009_F_17,10:00:00,10:00:00,GARE_ROUTIER_EST,1
L252009_F_17,10:22:12,10:22:12,IBN_ZIAD,2
L252009_B_17,10:00:00,10:00:00,IBN_ZIAD,1
L252009_B_17,10:22:12,10:22:12,GARE_ROUTIER_EST,2
L252009_F_18,10:15:00,10:15:00,GARE_ROUTIER_EST,1
L252009_F_18,10:37:12,10:37:12,IBN_ZIAD,2
L252009_B_18,10:15:00,10:15:00,IBN_ZIAD,1
L252009_B_18,10:37:12,10:37:12,GARE_ROUTIER_EST,2
L252009_F_19,10:30:00,10:30:00,GARE_ROUTIER_EST,1
L252009_F_19,10:52:12,10:52:12,IBN_ZIAD,2
L252009_B_19,10:30:00,10:30:00,IBN_ZIAD,1
L252009_B_19,10:52:12,10:52:12,GARE_ROUTIER_EST,2
L252009_F_20,10:45:00,10:45:00,GARE_ROUTIER_EST,1
L252009_F_20,11:07:12,11:07:12,IBN_ZIAD,2
L252009_B_20,10:45:00,10:45:00,IBN_ZIAD,1
L252009_B_20,11:07:12,11:07:12,GARE_ROUTIER_EST,2
L252009_F_21,11:00:00,11:00:00,GARE_ROUTIER_EST,1
L252009_F_21,11:22:12,11:22:12,IBN_ZIAD,2
L252009_B_21,11:00:00,11:00:00,IBN_ZIAD,1
L252009_B_21,11:22:12,11:22:12,GARE_ROUTIER_EST,2
L252009_F_22,11:15:00,11:15:00,GARE_ROUTIER_EST,1
L252009_F_22,11:37:12,11:37:12,IBN_ZIAD,2
L252009_B_22,11:15:00,11:15:00,IBN_ZIAD,1
L252009_B_22,11:37:12,11:37:12,GARE_ROUTIER_EST,2
L252009_F_23,11:30:00,11:30:00,GARE_ROUTIER_EST,1
L252009_F_23,11:52:12,11:52:12,IBN_ZIAD,2
L252009_B_23,11:30:00,11:30:00,IBN_ZIAD,1
L252009_B_23,11:52:12,11:52:12,GARE_ROUTIER_EST,2
L252009_F_24,11:45:00,11:45:00,GARE_ROUTIER_EST,1
L252009_F_24,12:07:12,12:07:12,IBN_ZIAD,2
L252009_B_24,11:45:00,11:45:00,IBN_ZIAD,1
L252009_B_24,12:07:12,12:07:12,GARE_ROUTIER_EST,2
L252009_F_25,12:00:00,12:00:00,GARE_ROUTIER_EST,1
L252009_F_25,12:22:12,12:22:12,IBN_ZIAD,2
L252009_B_25,12:00:00,12:00:00,IBN_ZIAD,1
L252009_B_25,12:22:12,12:22:12,GARE_ROUTIER_EST,2
L252009_F_26,12:15:00,12:15:00,GARE_ROUTIER_EST,1
L252009_F_26,12:37:12,12:37:12,IBN_ZIAD,2
L252009_B_26,12:15:00,12:15:00,IBN_ZIAD,1
L252009_B_26,12:37:12,12:37:12,GARE_ROUTIER_EST,2
L252009_F_27,12:30:00,12:30:00,GARE_ROUTIER_EST,1
L252009_F_27,12:52:12,12:52:12,IBN_ZIAD,2
L252009_B_27,12:30:00,12:30:00,IBN_ZIAD,1
L252009_B_27,12:52:12,12:52:12,GARE_ROUTIER_EST,2
L252009_F_28,12:45:00,12:45:00,GARE_ROUTIER_EST,1
L252009_F_28,13:07:12,13:07:12,IBN_ZIAD,2
L252009_B_28,12:45:00,12:45:00,IBN_ZIAD,1
L252009_B_28,13:07:12,13:07:12,GARE_ROUTIER_EST,2
L252009_F_29,13:00:00,13:00:00,GARE_ROUTIER_EST,1
L252009_F_29,13:22:12,13:22:12,IBN_ZIAD,2
L252009_B_29,13:00:00,13:00:00,IBN_ZIAD,1
L252009_B_29,13:22:12,13:22:12,GARE_ROUTIER_EST,2
L252009_F_30,13:15:00,13:15:00,GARE_ROUTIER_EST,1
L252009_F_30,13:37:12,13:37:12,IBN_ZIAD,2
L252009_B_30,13:15:00,13:15:00,IBN_ZIAD,1
L252009_B_30,13:37:12,13:37:12,GARE_ROUTIER_EST,2
L252009_F_31,13:30:00,13:30:00,GARE_ROUTIER_EST,1
L252009_F_31,13:52:12,13:52:12,IBN_ZIAD,2
L252009_B_31,13:30:00,13:30:00,IBN_ZIAD,1
L252009_B_31,13:52:12,13:52:12,GARE_ROUTIER_EST,2
L252009_F_32,13:45:00,13:45:00,GARE_ROUTIER_EST,1
L252009_F_32,14:07:12,14:07:12,IBN_ZIAD,2
L252009_B_32,13:45:00,13:45:00,IBN_ZIAD,1
L252009_B_32,14:07:12,14:07:12,GARE_ROUTIER_EST,2
L252009_F_33,14:00:00,14:00:00,GARE_ROUTIER_EST,1
L252009_F_33,14:22:12,14:22:12,IBN_ZIAD,2
L252009_B_33,14:00:00,14:00:00,IBN_ZIAD,1
L252009_B_33,14:22:12,14:22:12,GARE_ROUTIER_EST,2
L252009_F_34,14:15:00,14:15:00,GARE_ROUTIER_EST,1
L252009_F_34,14:37:12,14:37:12,IBN_ZIAD,2
L252009_B_34,14:15:00,14:15:00,IBN_ZIAD,1
L252009_B_34,14:37:12,14:37:12,GARE_ROUTIER_EST,2
L252009_F_35,14:30:00,14:30:00,GARE_ROUTIER_EST,1
L252009_F_35,14:52:12,14:52:12,IBN_ZIAD,2
L252009_B_35,14:30:00,14:30:00,IBN_ZIAD,1
L252009_B_35,14:52:12,14:52:12,GARE_ROUTIER_EST,2
L252009_F_36,14:45:00,14:45:00,GARE_ROUTIER_EST,1
L252009_F_36,15:07:12,15:07:12,IBN_ZIAD,2
L252009_B_36,14:45:00,14:45:00,IBN_ZIAD,1
L252009_B_36,15:07:12,15:07:12,GARE_ROUTIER_EST,2
L252009_F_37,15:00:00,15:00:00,GARE_ROUTIER_EST,1
L252009_F_37,15:22:12,15:22:12,IBN_ZIAD,2
L252009_B_37,15:00:00,15:00:00,IBN_ZIAD,1
L252009_B_37,15:22:12,15:22:12,GARE_ROUTIER_EST,2
L252009_F_38,15:15:00,15:15:00,GARE_ROUTIER_EST,1
L252009_F_38,15:37:12,15:37:12,IBN_ZIAD,2
L252009_B_38,15:15:00,15:15:00,IBN_ZIAD,1
L252009_B_38,15:37:12,15:37:12,GARE_ROUTIER_EST,2
L252009_F_39,15:30:00,15:30:00,GARE_ROUTIER_EST,1
L252009_F_39,15:52:12,15:52:12,IBN_ZIAD,2
L252009_B_39,15:30:00,15:30:00,IBN_ZIAD,1
L252009_B_39,15:52:12,15:52:12,GARE_ROUTIER_EST,2
L252009_F_40,15:45:00,15:45:00,GARE_ROUTIER_EST,1
L252009_F_40,16:07:12,16:07:12,IBN_ZIAD,2
L252009_B_40,15:45:00,15:45:00,IBN_ZIAD,1
L252009_B_40,16:07:12,16:07:12,GARE_ROUTIER_EST,2
L252009_F_41,16:00:00,16:00:00,GARE_ROUTIER_EST,1
L252009_F_41,16:22:12,16:22:12,IBN_ZIAD,2
L252009_B_41,16:00:00,16:00:00,IBN_ZIAD,1
L252009_B_41,16:22:12,16:22:12,GARE_ROUTIER_EST,2
L252009_F_42,16:15:00,16:15:00,GARE_ROUTIER_EST,1
L252009_F_42,16:37:12,16:37:12,IBN_ZIAD,2
L252009_B_42,16:15:00,16:15:00,IBN_ZIAD,1
L252009_B_42,16:37:12,16:37:12,GARE_ROUTIER_EST,2
L252009_F_43,16:30:00,16:30:00,GARE_ROUTIER_EST,1
L252009_F_43,16:52:12,16:52:12,IBN_ZIAD,2
L252009_B_43,16:30:00,16:30:00,IBN_ZIAD,1
